,Rk,Player,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Rk,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Rk,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Rk,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Rk,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,VAL
86,234,Ander Guevara,9.6,9,0.93,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,234,9.6,20,10,9,9,2,10,19,52.6,9,176,55,31.3,66,89,21,23,6,0,17,14,34,13,0,234,9.6,531,604,87.9,10046,1985,199,224,88.8,258,287,89.9,64,72,88.9,0,0.2,-0.2,5,39,5,0,33,234,9.6,696,30,194,440,106,10,681,1,1,100.0,1,0,447,2248,1333,47,6,3,9,10,499,480,96.2,15,234,9.6,0,2,0,0.0,0.21,0.00,0.00,,24.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,76
87,242,Munir El Haddadi,5.3,11,2.09,9,0,0,2,0,0,1,0.19,1,0,0,0,0,0,242,5.3,6,3,0,5,1,2,6,33.3,4,95,25,26.3,19,49,27,9,1,0,8,8,14,5,0,242,5.3,106,137,77.4,1601,348,57,65,87.7,34,45,75.6,7,13,53.8,0,0.6,-0.6,6,6,6,2,10,242,5.3,212,4,27,101,93,21,211,1,3,33.3,1,0,128,506,239,11,5,0,12,11,220,143,65.0,26,242,5.3,2,13,7,53.8,2.47,1.33,0.15,0.29,13.1,0,0,0,1.6,1.6,0.14,+0.4,+0.4,79
88,244,Eden Hazard,8.0,44,5.52,36,0,4,0,4,0,1,0.13,1,0,0,0,0,0,244,8.0,8,6,5,3,0,3,6,50.0,3,75,20,26.7,21,37,17,3,1,0,2,8,16,1,0,244,8.0,366,411,89.1,5376,946,223,247,90.3,113,124,91.1,20,21,95.2,1,2.6,-1.6,28,16,12,0,21,244,8.0,509,5,46,204,302,69,498,19,23,82.6,19,0,409,2706,1651,99,28,17,17,17,525,439,83.6,100,244,8.0,0,12,7,58.3,1.51,0.88,0.00,0.00,15.1,0,0,0,1.2,1.2,0.10,-1.2,-1.2,84
89,245,Kike Hermoso,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,245,1.0,2,2,2,0,0,1,1,100.0,0,8,3,37.5,4,4,0,5,2,0,3,1,3,11,0,245,1.0,47,51,92.2,983,195,15,15,100.0,26,27,96.3,6,9,66.7,0,0.0,0.0,0,0,0,0,0,245,1.0,72,7,51,19,2,2,72,1,1,100.0,1,0,43,122,41,1,0,0,1,0,46,46,100.0,0,245,1.0,1,2,1,50.0,2.00,1.00,0.50,1.00,10.2,0,0,0,0.2,0.2,0.08,+0.8,+0.8,66
90,246,Mario Hermoso,20.7,23,1.11,19,3,0,1,0,0,2,0.10,2,0,0,0,0,0,246,20.7,28,15,20,6,2,18,43,41.9,25,176,68,38.6,104,52,20,29,3,0,26,36,64,53,1,246,20.7,1125,1309,85.9,23019,8169,430,461,93.3,489,538,90.9,195,281,69.4,1,0.6,+0.4,8,90,11,2,84,246,20.7,1468,104,573,793,188,29,1366,5,9,55.6,6,0,929,4618,2605,79,28,0,7,9,1018,983,96.6,13,246,20.7,2,17,4,23.5,0.82,0.19,0.12,0.50,15.7,0,0,0,2.0,2.0,0.12,0.0,0.0,80
91,252,Yangel Herrera,18.3,24,1.31,17,0,2,1,3,1,4,0.22,2,0,0,0,1,1,252,18.3,51,45,20,25,6,8,25,32.0,17,438,140,32.0,155,226,57,30,5,0,25,30,81,40,0,252,18.3,717,858,83.6,12080,3415,346,398,86.9,295,348,84.8,58,78,74.4,1,0.8,+0.2,12,64,6,1,56,252,18.3,1099,58,300,678,179,19,1082,21,31,67.7,22,2,722,2856,1104,43,14,0,19,31,819,731,89.3,43,252,18.3,1,15,3,20.0,0.82,0.16,0.07,0.33,18.7,0,0,0,1.0,1.0,0.07,0.0,0.0,76
92,253,Matthew Hoppe,1.5,4,2.75,4,0,0,0,0,0,1,0.69,1,0,0,0,0,0,253,1.5,1,1,0,0,1,0,3,0.0,3,36,7,19.4,4,15,17,0,0,0,0,0,1,0,0,253,1.5,26,36,72.2,348,26,18,20,90.0,6,10,60.0,1,1,100.0,1,0.2,+0.8,3,1,0,0,0,253,1.5,48,0,6,25,21,3,43,0,3,0.0,0,0,28,64,13,0,0,0,4,2,74,37,50.0,11,253,1.5,0,2,0,0.0,1.37,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,69
93,258,Iglesias,8.0,16,2.00,10,2,1,0,3,0,1,0.13,1,0,0,0,0,0,258,8.0,21,15,12,9,0,5,18,27.8,13,148,44,29.7,64,61,23,21,2,0,19,18,39,22,0,258,8.0,178,342,52.0,4261,2287,57,73,78.1,63,110,57.3,55,140,39.3,1,1.0,0.0,8,14,8,4,22,258,8.0,444,23,139,224,110,2,347,5,11,45.5,5,1,200,1046,518,25,10,0,9,5,217,177,81.6,9,258,8.0,0,5,0,0.0,0.63,0.00,0.00,,34.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,59
94,259,Borja Iglesias,17.5,33,1.89,25,1,0,2,4,1,4,0.23,1,0,0,0,2,1,259,17.5,6,4,1,1,4,2,8,25.0,6,260,46,17.7,14,98,148,9,1,0,8,7,13,5,0,259,17.5,242,340,71.2,3672,542,137,180,76.1,70,92,76.1,19,34,55.9,0,3.1,-3.1,16,8,12,1,18,259,17.5,519,6,29,236,276,95,484,12,33,36.4,17,2,333,1420,608,37,10,14,41,28,709,397,56.0,112,259,17.5,10,38,17,44.7,2.17,0.97,0.18,0.41,14.8,0,3,3,8.5,6.2,0.16,+1.5,+0.8,81
95,262,Alexander Isak,23.8,60,2.52,35,0,9,7,8,1,5,0.21,2,0,1,2,0,0,262,23.8,14,9,2,8,4,3,11,27.3,8,259,66,25.5,19,81,159,15,3,0,12,4,18,8,0,262,23.8,332,455,73.0,4761,948,201,247,81.4,96,129,74.4,19,33,57.6,2,3.0,-1.0,19,23,21,2,39,262,23.8,740,13,49,310,447,139,698,42,92,45.7,48,4,534,2883,1725,97,34,27,55,35,914,564,61.7,183,262,23.8,6,71,32,45.1,2.99,1.35,0.06,0.13,15.4,3,2,3,10.9,8.6,0.12,-4.9,-4.6,80
96,263,Isco,3.7,19,5.17,15,1,0,1,2,0,2,0.54,2,0,0,0,0,0,263,3.7,10,6,7,3,0,3,12,25.0,9,75,22,29.3,21,39,15,1,0,0,1,2,12,0,0,263,3.7,238,269,88.5,4287,1138,107,117,91.5,89,95,93.7,32,43,74.4,0,1.0,-1.0,9,25,6,0,24,263,3.7,318,4,50,176,123,19,304,11,15,73.3,11,2,263,1502,853,46,12,4,8,10,282,262,92.9,20,263,3.7,1,11,3,27.3,2.99,0.82,0.09,0.33,14.7,0,0,0,1.2,1.2,0.11,-0.2,-0.2,82
97,264,Nicolas Jackson,1.8,5,2.73,4,0,0,0,1,0,1,0.55,0,0,0,0,1,0,264,1.8,2,1,1,0,1,0,2,0.0,2,50,15,30.0,11,21,18,1,0,0,1,2,4,1,0,264,1.8,41,54,75.9,576,98,24,31,77.4,14,16,87.5,1,2,50.0,0,0.5,-0.5,3,2,1,0,3,264,1.8,88,1,5,42,51,17,86,3,6,50.0,4,0,60,368,231,9,5,3,8,6,111,70,63.1,23,264,1.8,0,5,1,20.0,2.73,0.55,0.00,0.00,10.9,0,0,0,0.8,0.8,0.15,-0.8,-0.8,70
98,266,Adnan Januzaj,18.1,66,3.66,34,18,5,7,2,0,6,0.33,1,0,1,3,1,0,266,18.1,18,10,2,9,7,3,17,17.6,14,190,58,30.5,43,92,55,22,3,0,19,17,35,14,0,266,18.1,478,736,64.9,9685,3392,212,258,82.2,168,222,75.7,89,220,40.5,0,3.4,-3.4,33,54,30,12,74,266,18.1,1053,19,110,479,546,62,927,43,85,50.6,48,4,790,3848,2229,147,44,15,61,62,900,751,83.4,101,266,18.1,3,40,13,32.5,2.22,0.72,0.03,0.08,22.7,9,2,2,4.0,2.5,0.06,-1.0,-1.5,81
99,272,Jofre,0.2,4,18.00,3,0,0,0,1,0,2,9.00,1,0,0,0,1,0,272,0.2,1,1,0,0,1,1,1,100.0,0,3,2,66.7,0,0,3,0,0,0,0,0,1,0,0,272,0.2,6,8,75.0,131,52,3,3,100.0,1,2,50.0,2,3,66.7,1,0.3,+0.7,2,0,2,2,0,272,0.2,13,0,0,4,11,3,13,0,0,,0,0,10,117,82,6,2,1,1,0,14,11,78.6,5,272,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,68
100,279,Joselu,34.7,71,2.05,47,1,1,11,9,2,9,0.26,6,0,0,1,1,1,279,34.7,17,8,0,12,5,6,27,22.2,21,460,125,27.2,39,193,228,26,5,0,21,11,28,47,0,279,34.7,687,1122,61.2,10410,2417,411,568,72.4,214,374,57.2,43,102,42.2,4,4.0,0.0,30,67,18,4,80,279,34.7,1523,54,121,778,657,159,1461,16,48,33.3,19,6,648,1938,655,37,7,11,74,39,1771,1168,66.0,183,279,34.7,14,90,33,36.7,2.59,0.95,0.09,0.24,18.0,3,6,7,12.4,7.0,0.08,+1.6,+1.0,80
101,284,Juanmi,23.7,46,1.94,31,0,6,1,5,3,6,0.25,4,0,1,0,1,0,284,23.7,47,29,11,23,13,16,57,28.1,41,461,120,26.0,117,207,137,28,3,0,25,17,64,9,1,284,23.7,417,520,80.2,6592,1551,225,261,86.2,132,156,84.6,37,57,64.9,4,2.5,+1.5,19,19,9,4,34,284,23.7,798,24,121,349,377,108,778,26,43,60.5,27,5,532,2616,1309,72,18,11,48,37,827,528,63.8,124,284,23.7,16,55,30,54.5,2.32,1.27,0.29,0.53,13.5,0,0,0,11.8,11.8,0.21,+4.2,+4.2,79
102,285,Lago Junior,2.0,3,1.53,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,285,2.0,3,3,3,0,0,2,3,66.7,1,38,9,23.7,16,9,13,0,0,0,0,3,6,1,0,285,2.0,27,48,56.3,369,107,21,27,77.8,5,11,45.5,1,5,20.0,0,0.0,0.0,0,0,0,0,1,285,2.0,86,2,14,28,50,11,85,5,8,62.5,6,1,64,364,259,16,2,4,7,8,95,69,72.6,10,285,2.0,0,6,1,16.7,3.05,0.51,0.00,0.00,16.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,72
103,291,Koke,27.9,54,1.94,46,3,0,1,3,1,7,0.25,7,0,0,0,0,0,291,27.9,50,31,14,30,6,20,64,31.3,44,483,158,32.7,153,247,83,35,6,0,29,30,80,33,0,291,27.9,1508,1761,85.6,26184,7784,708,754,93.9,613,690,88.8,150,249,60.2,2,1.9,+0.1,26,165,27,5,136,291,27.9,1979,61,430,1200,454,33,1930,14,23,60.9,14,1,1383,5162,2731,109,28,2,17,28,1629,1518,93.2,48,291,27.9,1,12,6,50.0,0.43,0.22,0.08,0.17,25.4,0,0,0,1.0,1.0,0.09,0.0,0.0,83
104,292,Luca Koleosho,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,292,0.0,0,0,0,0,0,0,0,,0,3,1,33.3,2,0,1,0,0,0,0,0,0,1,0,292,0.0,1,1,100.0,11,4,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,292,0.0,2,1,1,0,1,1,2,0,0,,0,0,1,17,16,1,0,1,0,0,2,1,50.0,0,292,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,60
105,293,Geoffrey Kondogbia,20.9,23,1.10,19,0,2,0,0,2,4,0.19,3,0,0,0,0,1,293,20.9,75,47,24,44,7,19,44,43.2,25,428,152,35.5,142,230,56,27,6,0,21,55,130,31,0,293,20.9,880,1008,87.3,17035,4149,379,416,91.1,341,383,89.0,139,180,77.2,2,1.0,+1.0,9,70,11,0,71,293,20.9,1259,69,372,804,162,6,1253,17,22,77.3,17,0,849,4189,1932,72,20,0,17,27,820,781,95.2,10,293,20.9,1,15,1,6.7,0.72,0.05,0.07,1.00,24.0,0,0,0,0.5,0.5,0.03,+0.5,+0.5,82
106,295,Toni Kroos,23.4,84,3.59,55,26,2,0,0,1,4,0.17,3,1,0,0,0,0,295,23.4,44,31,14,22,8,22,46,47.8,24,367,100,27.2,102,204,61,13,4,1,9,17,61,11,0,295,23.4,2076,2258,91.9,43854,12542,820,841,97.5,790,824,95.9,435,548,79.4,3,3.5,-0.5,50,269,41,5,208,295,23.4,2423,62,510,1450,612,25,2238,8,19,42.1,8,2,1745,7388,3806,143,37,2,9,10,2056,1990,96.8,33,295,23.4,1,46,12,26.1,1.97,0.51,0.02,0.08,23.5,4,0,0,2.0,2.0,0.04,-1.0,-1.0,88
107,296,Takefusa Kubo,17.8,69,3.87,43,6,5,2,12,1,4,0.22,3,0,0,0,1,0,296,17.8,28,24,12,13,3,8,30,26.7,22,339,97,28.6,97,130,112,32,3,0,29,20,48,8,0,296,17.8,363,516,70.3,5885,2113,193,243,79.4,120,169,71.0,38,67,56.7,0,2.6,-2.6,31,29,26,7,63,296,17.8,796,10,115,351,402,74,761,36,68,52.9,43,3,600,3701,2397,140,39,23,42,42,710,537,75.6,83,296,17.8,1,49,9,18.4,2.75,0.50,0.02,0.11,19.8,3,0,0,3.1,3.1,0.06,-2.1,-2.1,74
108,301,Toni Lato,6.6,10,1.53,9,0,0,0,1,0,1,0.15,1,0,0,0,0,0,301,6.6,12,6,8,3,1,9,14,64.3,5,120,38,31.7,61,37,22,11,1,0,10,11,23,20,0,301,6.6,234,310,75.5,4605,1720,96,112,85.7,106,129,82.2,27,56,48.2,1,0.5,+0.5,2,21,4,2,23,301,6.6,372,20,124,154,107,6,306,8,10,80.0,10,1,183,860,399,17,4,0,3,4,187,166,88.8,10,301,6.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,73
109,302,Robin Le Normand,37.0,6,0.16,3,1,0,2,0,0,2,0.05,2,0,0,0,0,0,302,37.0,46,27,34,8,4,19,35,54.3,16,295,105,35.6,181,99,15,50,23,0,27,59,105,176,1,302,37.0,1888,2109,89.5,40928,9960,496,552,89.9,1019,1092,93.3,356,439,81.1,1,0.2,+0.8,3,84,4,0,89,302,37.0,2464,443,1392,1161,59,34,2406,3,4,75.0,4,0,1573,9594,5717,111,7,1,7,5,1717,1694,98.7,4,302,37.0,1,18,4,22.2,0.49,0.11,0.06,0.25,9.6,0,0,0,1.3,1.3,0.07,-0.3,-0.3,81
110,304,Wu Lei,5.3,11,2.09,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0,304,5.3,4,4,2,2,0,1,5,20.0,4,82,24,29.3,15,45,22,6,0,0,6,5,9,3,0,304,5.3,72,101,71.3,1077,234,41,51,80.4,23,30,76.7,4,11,36.4,0,1.0,-1.0,5,2,1,0,6,304,5.3,152,3,21,84,58,21,148,2,8,25.0,2,0,86,403,219,13,3,2,12,3,168,92,54.8,27,304,5.3,1,7,5,71.4,1.33,0.95,0.14,0.20,14.6,0,0,0,0.7,0.7,0.11,+0.3,+0.3,73
111,306,Iñigo Lekue,21.4,32,1.50,23,6,1,1,0,1,4,0.19,2,0,1,0,0,1,306,21.4,41,25,20,15,6,23,47,48.9,24,285,93,32.6,104,126,55,52,11,1,41,37,78,54,0,306,21.4,887,1207,73.5,16766,7774,368,415,88.7,395,503,78.5,109,248,44.0,2,2.1,-0.1,15,78,17,11,75,306,21.4,1434,97,450,701,365,14,1152,15,31,48.4,18,4,763,3948,2075,100,35,7,17,19,781,734,94.0,22,306,21.4,0,7,1,14.3,0.33,0.05,0.00,0.00,23.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,75
112,307,Thomas Lemar,16.0,62,3.87,44,7,3,5,3,0,11,0.69,7,1,1,2,0,0,307,16.0,26,16,10,12,4,6,19,31.6,13,280,88,31.4,71,136,73,20,1,0,19,18,44,8,0,307,16.0,637,810,78.6,11003,3308,323,367,88.0,212,259,81.9,84,144,58.3,5,3.1,+1.9,32,48,35,14,74,307,16.0,989,21,126,479,460,50,909,31,51,60.8,31,0,714,3964,2197,126,40,11,14,27,813,707,87.0,70,307,16.0,4,29,8,27.6,1.81,0.50,0.14,0.50,18.3,1,0,0,3.4,3.4,0.12,+0.6,+0.6,83
113,311,Marcos Llorente,27.2,41,1.51,37,2,1,0,1,0,4,0.15,4,0,0,0,0,0,311,27.2,52,33,24,23,5,21,43,48.8,22,402,139,34.6,150,146,106,42,9,0,33,42,94,47,0,311,27.2,1060,1321,80.2,16938,4974,584,661,88.4,352,445,79.1,89,140,63.6,2,2.8,-0.8,25,51,26,12,69,311,27.2,1584,58,405,706,567,62,1422,18,28,64.3,20,1,1078,5183,2531,135,40,14,24,32,1188,996,83.8,134,311,27.2,0,16,2,12.5,0.59,0.07,0.00,0.00,20.6,0,0,0,0.8,0.8,0.05,-0.8,-0.8,84
114,314,Renan Lodi,13.1,18,1.37,17,0,0,0,1,0,2,0.15,2,0,0,0,0,0,314,13.1,32,17,15,13,4,14,31,45.2,17,184,65,35.3,68,69,47,30,4,0,26,27,59,13,0,314,13.1,502,640,78.4,8267,2309,258,292,88.4,191,233,82.0,38,79,48.1,2,1.9,+0.1,11,19,9,5,25,314,13.1,798,31,243,346,268,39,700,17,34,50.0,18,1,487,2873,1756,65,21,4,16,12,574,488,85.0,57,314,13.1,2,10,4,40.0,0.76,0.30,0.20,0.50,17.0,0,0,0,0.7,0.7,0.07,+1.3,+1.3,80
115,319,Anthony Lozano,18.6,36,1.94,20,0,3,6,6,1,9,0.48,3,0,1,2,2,1,319,18.6,11,9,2,4,5,2,13,15.4,11,251,63,25.1,26,134,91,18,4,0,14,8,19,7,0,319,18.6,186,303,61.4,2727,606,116,166,69.9,45,75,60.0,16,32,50.0,2,1.0,+1.0,10,11,6,3,19,319,18.6,565,14,49,297,270,86,548,25,49,51.0,27,1,384,2265,1452,71,28,18,66,42,750,406,54.1,99,319,18.6,7,49,20,40.8,2.64,1.08,0.14,0.35,14.3,0,0,0,5.2,5.2,0.11,+1.8,+1.8,72
116,324,Andriy Lunin,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,324,2.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,324,2.0,72,82,87.8,1683,769,18,18,100.0,38,40,95.0,16,24,66.7,0,0.0,0.0,0,0,0,0,0,324,2.0,89,85,89,0,0,0,59,0,0,,0,0,39,118,68,0,0,0,0,0,41,41,100.0,0,324,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,75
117,326,Pablo Maffeo,32.7,54,1.65,33,2,5,3,8,3,10,0.31,6,0,1,0,3,0,326,32.7,85,55,47,25,13,31,56,55.4,25,415,128,30.8,182,167,66,79,15,0,64,72,157,73,0,326,32.7,901,1317,68.4,15683,6809,442,513,86.2,353,488,72.3,89,262,34.0,4,2.4,+1.6,24,35,32,22,69,326,32.7,1763,108,544,840,500,53,1454,45,70,64.3,47,2,963,5157,3124,129,47,10,30,62,967,866,89.6,60,326,32.7,1,29,7,24.1,0.89,0.21,0.03,0.14,20.5,0,0,0,1.7,1.7,0.06,-0.7,-0.7,78
118,327,Nemanja Maksimović,32.6,42,1.29,35,1,1,1,2,2,1,0.03,1,0,0,0,0,0,327,32.6,64,40,26,30,8,21,57,36.8,36,618,167,27.0,131,354,133,75,13,0,62,64,128,38,0,327,32.6,689,880,78.3,10920,2246,359,421,85.3,247,305,81.0,53,102,52.0,2,0.7,+1.3,20,48,7,2,41,327,32.6,1190,62,255,669,314,70,1163,12,18,66.7,12,0,610,3013,1395,82,23,5,27,17,731,615,84.1,42,327,32.6,1,30,5,16.7,0.92,0.15,0.03,0.20,15.1,0,0,0,2.5,2.5,0.08,-1.5,-1.5,79
119,330,Giorgi Mamardashvili,18.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,330,18.0,0,0,0,0,0,0,0,,0,2,1,50.0,2,0,0,0,0,0,0,0,0,0,0,330,18.0,288,495,58.2,11612,8318,38,40,95.0,87,88,98.9,161,365,44.1,0,0.0,0.0,0,4,0,0,0,330,18.0,547,462,543,4,0,0,325,0,0,,0,0,190,1064,595,0,0,0,1,1,140,139,99.3,0,330,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,77
120,331,Reinildo Mandava,14.4,10,0.69,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,331,14.4,38,22,27,10,1,16,28,57.1,12,176,59,33.5,99,68,9,30,8,0,22,32,70,40,0,331,14.4,543,668,81.3,9073,3862,251,273,91.9,245,290,84.5,35,83,42.2,0,0.1,-0.1,3,34,4,0,33,331,14.4,813,56,379,396,92,9,720,4,9,44.4,4,1,492,2546,1311,32,9,2,11,4,449,437,97.3,16,331,14.4,0,2,0,0.0,0.14,0.00,0.00,,7.2,0,0,0,0.2,0.2,0.12,-0.2,-0.2,79
121,334,Nikola Maraš,11.6,3,0.26,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,334,11.6,12,11,9,3,0,8,16,50.0,8,77,36,46.8,42,32,3,27,14,0,13,16,28,62,0,334,11.6,380,447,85.0,8219,2498,100,112,89.3,209,234,89.3,68,97,70.1,0,0.0,0.0,1,14,0,0,28,334,11.6,570,81,324,268,13,11,556,0,0,,0,0,306,1630,878,14,1,0,2,1,331,325,98.2,1,334,11.6,0,2,0,0.0,0.17,0.00,0.00,,10.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,72
122,335,Marcelo,5.8,14,2.40,13,0,0,0,0,1,2,0.34,2,0,0,0,0,0,335,5.8,8,4,4,2,2,4,10,40.0,6,33,14,42.4,14,9,10,7,2,0,5,6,14,6,0,335,5.8,385,468,82.3,6665,1664,202,222,91.0,147,166,88.6,34,68,50.0,2,0.6,+1.4,9,26,12,4,31,335,5.8,516,18,98,235,226,18,476,9,12,75.0,9,0,408,1727,1094,54,23,4,5,2,432,407,94.2,34,335,5.8,0,8,3,37.5,1.37,0.51,0.00,0.00,20.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,79
123,340,Mariano,3.8,10,2.63,7,0,2,0,0,1,2,0.53,1,0,0,0,0,1,340,3.8,2,2,1,0,1,0,0,,0,63,11,17.5,9,24,30,1,0,0,1,1,3,4,0,340,3.8,44,58,75.9,683,149,25,30,83.3,13,15,86.7,4,8,50.0,1,0.6,+0.4,5,2,4,0,5,340,3.8,98,3,10,43,52,21,91,5,8,62.5,5,0,58,290,166,13,3,3,10,3,127,74,58.3,21,340,3.8,1,14,3,21.4,3.68,0.79,0.07,0.33,12.8,0,0,0,2.2,2.2,0.16,-1.2,-1.2,74
124,345,Ander Martin,1.0,5,5.11,2,1,1,1,0,0,0,0.00,0,0,0,0,0,0,345,1.0,1,1,0,0,1,0,1,0.0,1,35,9,25.7,6,20,9,1,0,0,1,3,4,1,0,345,1.0,36,46,78.3,502,103,23,27,85.2,9,11,81.8,3,6,50.0,0,0.1,-0.1,2,1,2,1,2,345,1.0,63,2,6,26,33,5,58,1,3,33.3,1,1,40,160,91,7,2,2,5,0,53,44,83.0,7,345,1.0,0,4,2,50.0,4.09,2.05,0.00,0.00,21.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,65
125,355,Borja Mayoral,11.6,27,2.33,23,0,2,2,0,0,6,0.52,4,0,1,1,0,0,355,11.6,8,5,1,5,2,3,3,100.0,0,158,35,22.2,14,67,77,15,5,0,10,9,17,3,0,355,11.6,194,252,77.0,2945,531,116,137,84.7,45,64,70.3,22,27,81.5,1,1.1,-0.1,12,11,6,3,14,355,11.6,384,8,31,204,170,50,371,14,30,46.7,15,1,261,1177,547,29,9,6,30,19,445,267,60.0,70,355,11.6,6,16,6,37.5,1.38,0.52,0.31,0.83,15.8,0,1,1,2.7,2.0,0.12,+3.3,+3.0,74
126,356,Jordi Mboula,4.8,7,1.45,4,0,0,0,0,3,1,0.21,0,0,0,0,0,1,356,4.8,5,3,2,2,1,1,6,16.7,5,80,26,32.5,17,32,31,10,2,0,8,2,7,0,0,356,4.8,52,90,57.8,708,168,35,47,74.5,16,34,47.1,0,3,0.0,0,0.1,-0.1,2,4,1,0,4,356,4.8,148,6,24,78,68,13,147,9,14,64.3,10,1,103,760,515,24,7,6,14,11,173,99,57.2,22,356,4.8,0,5,0,0.0,1.04,0.00,0.00,,13.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,71
127,362,Ferland Mendy,19.3,53,2.75,48,2,2,0,1,0,3,0.16,2,0,0,0,1,0,362,19.3,26,16,14,9,3,9,20,45.0,11,138,51,37.0,63,44,31,32,2,0,30,33,59,20,0,362,19.3,1247,1361,91.6,19015,5667,722,760,95.0,407,440,92.5,85,103,82.5,1,1.3,-0.3,20,76,17,5,73,362,19.3,1546,74,418,700,560,41,1404,31,51,60.8,32,3,1159,6118,3335,146,59,15,16,14,1199,1132,94.4,65,362,19.3,2,12,6,50.0,0.62,0.31,0.17,0.33,18.5,0,0,0,1.1,1.1,0.09,+0.9,+0.9,83
128,364,Mikel Merino,32.1,69,2.15,52,0,3,4,7,3,10,0.31,5,0,0,3,2,0,364,32.1,76,50,24,42,10,22,61,36.1,39,579,177,30.6,149,315,115,62,11,0,51,37,113,60,2,364,32.1,1367,1759,77.7,24200,7934,647,763,84.8,529,642,82.4,159,269,59.1,2,3.5,-1.5,27,157,39,4,179,364,32.1,2178,105,462,1276,546,90,2155,21,37,56.8,23,1,1459,5243,2278,81,34,7,34,57,1688,1532,90.8,95,364,32.1,3,44,15,34.1,1.37,0.47,0.07,0.20,16.7,0,0,0,4.3,4.3,0.10,-1.3,-1.3,83
