,Rk,Player,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Rk,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Rk,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Rk,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Rk,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,VAL
129,369,Luis Milla,30.8,71,2.30,46,19,1,1,2,2,7,0.23,3,3,0,1,0,0,369,30.8,51,31,27,21,3,17,55,30.9,38,518,158,30.5,189,256,73,38,7,0,31,40,91,31,0,369,30.8,1149,1447,79.4,23378,7769,464,519,89.4,447,504,88.7,208,366,56.8,3,4.1,-1.1,42,146,22,11,145,369,30.8,1700,76,372,1066,387,27,1516,22,34,64.7,24,2,1063,6477,3557,138,39,6,14,19,1090,1011,92.8,40,369,30.8,3,19,3,15.8,0.62,0.10,0.00,0.00,24.0,3,3,3,3.6,1.3,0.07,-0.6,-1.3,79
130,370,Pere Milla,18.3,28,1.53,21,0,2,3,1,1,5,0.27,3,0,1,1,0,0,370,18.3,29,18,17,10,2,11,45,24.4,34,396,91,23.0,97,196,103,26,2,0,24,21,50,21,0,370,18.3,391,534,73.2,6322,1618,200,253,79.1,137,178,77.0,36,71,50.7,3,1.9,+1.1,12,20,12,3,35,370,18.3,800,43,160,412,276,53,779,18,39,46.2,20,2,543,2347,1168,43,15,5,42,47,783,534,68.2,81,370,18.3,8,29,14,48.3,1.59,0.77,0.28,0.57,12.5,0,0,0,4.4,4.4,0.15,+3.6,+3.6,76
131,373,Rafa Mir,20.1,31,1.54,18,0,4,5,4,0,5,0.25,3,0,0,2,0,0,373,20.1,7,7,1,3,3,0,8,0.0,8,284,79,27.8,21,122,141,8,3,0,5,4,11,17,0,373,20.1,242,352,68.8,3905,401,124,163,76.1,97,137,70.8,14,26,53.8,0,0.4,-0.4,9,12,7,1,17,373,20.1,573,20,62,298,240,86,535,14,25,56.0,16,2,289,1543,688,25,11,10,68,28,847,407,48.1,94,373,20.1,10,61,22,36.1,3.04,1.10,0.16,0.45,12.3,0,0,0,7.6,7.6,0.12,+2.4,+2.4,79
132,375,Juan Miranda,8.7,15,1.72,13,0,0,0,1,1,3,0.34,3,0,0,0,0,0,375,8.7,22,13,14,4,4,7,20,35.0,13,131,40,30.5,59,44,28,19,5,0,14,13,35,28,0,375,8.7,394,515,76.5,7031,2824,173,192,90.1,177,217,81.6,37,90,41.1,2,1.5,+0.5,8,25,9,4,35,375,8.7,611,30,171,308,156,10,507,2,7,28.6,2,0,330,1025,516,28,10,1,5,2,387,349,90.2,25,375,8.7,0,6,2,33.3,0.69,0.23,0.00,0.00,27.7,2,0,0,0.1,0.1,0.02,-0.1,-0.1,59
133,376,Stefan Mitrović,29.6,8,0.27,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,376,29.6,17,8,11,6,0,8,13,61.5,5,141,48,34.0,93,43,5,38,17,0,21,41,58,113,1,376,29.6,712,907,78.5,16747,5221,174,200,87.0,366,422,86.7,163,267,61.0,0,0.0,0.0,2,18,1,0,25,376,29.6,1130,193,684,474,23,13,1076,2,3,66.7,2,0,506,2887,1028,13,0,0,4,2,571,557,97.5,3,376,29.6,1,5,1,20.0,0.17,0.03,0.20,1.00,11.4,0,0,0,0.2,0.2,0.03,+0.8,+0.8,74
134,377,Luka Modrić,22.6,73,3.23,58,8,3,3,0,1,11,0.49,8,1,0,2,0,0,377,22.6,20,13,7,10,3,7,20,35.0,13,296,89,30.1,60,150,86,14,5,0,9,31,51,6,0,377,22.6,1527,1734,88.1,28816,8248,698,741,94.2,555,613,90.5,234,297,78.8,8,4.2,+3.8,38,174,38,4,163,377,22.6,1909,25,390,983,669,58,1808,26,41,63.4,27,4,1446,7590,3750,171,42,13,24,26,1640,1548,94.4,86,377,22.6,2,27,10,37.0,1.20,0.44,0.04,0.10,20.1,1,1,1,2.7,2.0,0.07,-0.7,-1.0,88
135,378,Johan Mojica,31.7,50,1.58,43,2,3,0,2,0,8,0.25,7,0,0,0,1,0,378,31.7,45,29,31,10,4,21,29,72.4,8,350,103,29.4,182,114,54,45,3,0,42,65,110,58,0,378,31.7,1419,1857,76.4,26244,11612,693,765,90.6,513,619,82.9,188,375,50.1,5,4.5,+0.5,31,77,46,26,119,378,31.7,2214,119,748,981,643,28,1883,26,77,33.8,33,6,1434,7139,3892,184,77,8,47,27,1459,1316,90.2,76,378,31.7,2,16,4,25.0,0.50,0.13,0.13,0.50,23.8,0,0,0,0.7,0.7,0.04,+1.3,+1.3,77
136,379,Jorge Molina,21.8,50,2.29,39,0,3,3,5,0,5,0.23,5,0,0,0,0,0,379,21.8,10,6,2,3,5,1,12,8.3,11,223,68,30.5,20,113,90,15,4,0,11,6,16,12,0,379,21.8,344,532,64.7,5094,1358,203,284,71.5,110,169,65.1,21,40,52.5,5,3.1,+1.9,28,33,10,1,45,379,21.8,743,18,58,367,348,105,726,5,16,31.3,7,2,383,1346,640,39,9,6,39,31,945,580,61.4,132,379,21.8,10,45,22,48.9,2.06,1.01,0.22,0.45,13.1,0,0,1,6.1,5.3,0.12,+3.9,+4.7,58
137,380,Jon Moncayola,32.4,57,1.76,38,15,0,4,0,0,4,0.12,3,1,0,0,0,0,380,32.4,40,19,18,17,5,17,45,37.8,28,559,139,24.9,167,290,102,54,10,0,44,34,74,34,0,380,32.4,1089,1398,77.9,22644,5739,391,444,88.1,477,555,85.9,202,342,59.1,3,2.3,+0.7,34,105,25,8,101,380,32.4,1655,74,341,961,431,32,1562,11,17,64.7,11,0,951,3667,1710,67,21,2,24,20,1259,1091,86.7,79,380,32.4,2,41,12,29.3,1.27,0.37,0.05,0.17,24.5,1,0,0,2.2,2.2,0.05,-0.2,-0.2,75
138,382,Gonzalo Montiel,11.8,21,1.77,19,0,0,1,1,0,3,0.25,3,0,0,0,0,0,382,11.8,13,4,9,3,1,8,16,50.0,8,100,38,38.0,47,36,17,16,2,0,14,15,28,16,0,382,11.8,547,704,77.7,9572,3241,243,278,87.4,249,298,83.6,46,97,47.4,2,1.3,+0.7,11,30,12,7,44,382,11.8,794,32,246,391,204,18,694,5,9,55.6,5,1,476,2398,1406,48,18,1,11,3,558,511,91.6,41,382,11.8,1,5,1,20.0,0.42,0.08,0.20,1.00,18.1,0,0,0,0.3,0.3,0.07,+0.7,+0.7,79
139,385,Jon Morcillo,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,385,0.6,0,0,0,0,0,0,3,0.0,3,23,7,30.4,8,14,1,1,0,0,1,0,0,0,0,385,0.6,20,34,58.8,273,75,13,16,81.3,7,10,70.0,0,6,0.0,0,0.0,0.0,0,1,0,0,2,385,0.6,42,1,7,15,23,2,41,0,1,0.0,0,0,31,236,140,7,1,0,3,1,33,28,84.8,5,385,0.6,0,1,0,0.0,1.67,0.00,0.00,,6.0,0,0,0,0.4,0.4,0.38,-0.4,-0.4,71
140,386,Alberto Moreno,13.6,38,2.80,28,5,0,3,2,0,3,0.22,0,2,0,1,0,0,386,13.6,16,12,6,9,1,5,20,25.0,15,188,55,29.3,66,78,44,17,2,0,15,36,52,12,1,386,13.6,500,623,80.3,8783,2312,229,267,85.8,209,246,85.0,53,88,60.2,2,2.0,0.0,19,25,22,7,38,386,13.6,785,25,145,370,322,42,725,8,15,53.3,12,2,538,2648,1482,69,28,5,27,16,675,538,79.7,77,386,13.6,3,22,10,45.5,1.62,0.74,0.14,0.30,17.5,1,0,0,3.0,3.0,0.14,0.0,0.0,64
141,388,Gerard Moreno,13.2,49,3.70,39,0,5,1,2,2,6,0.45,4,0,0,0,1,1,388,13.2,7,4,3,3,1,2,7,28.6,5,114,36,31.6,16,56,42,9,1,0,8,7,14,13,0,388,13.2,323,472,68.4,6092,1697,149,195,76.4,115,161,71.4,52,78,66.7,3,4.7,-1.7,29,38,25,4,59,388,13.2,637,16,51,324,302,82,626,34,54,63.0,34,3,496,2175,1006,65,22,10,27,29,706,532,75.4,110,388,13.2,9,36,13,36.1,2.72,0.98,0.22,0.62,14.1,0,1,2,6.5,5.0,0.14,+2.5,+3.0,85
142,389,Tete Morente,18.1,34,1.87,27,2,2,1,1,1,4,0.22,2,1,1,0,0,0,389,18.1,26,14,13,9,4,10,26,38.5,16,317,83,26.2,88,138,91,31,1,0,30,17,43,14,0,389,18.1,418,596,70.1,6829,2027,241,290,83.1,128,185,69.2,42,80,52.5,3,2.1,+0.9,17,28,19,11,46,389,18.1,828,17,135,400,368,53,801,27,61,44.3,30,3,581,3322,1706,86,22,10,36,25,757,557,73.6,91,389,18.1,3,29,8,27.6,1.60,0.44,0.10,0.38,18.1,0,0,0,3.2,3.2,0.11,-0.2,-0.2,73
143,391,Manu Morlanes,12.7,23,1.81,17,1,1,1,0,3,5,0.39,3,0,0,1,0,1,391,12.7,30,20,10,16,4,8,29,27.6,21,243,63,25.9,111,116,16,22,5,0,17,22,52,25,0,391,12.7,562,644,87.3,9786,3066,263,281,93.6,234,253,92.5,55,89,61.8,0,0.3,-0.3,5,59,6,2,58,391,12.7,765,33,188,507,123,5,734,11,13,84.6,11,2,491,2636,1392,65,17,2,6,10,496,476,96.0,7,391,12.7,2,8,2,25.0,0.63,0.16,0.25,1.00,18.6,0,0,0,0.8,0.8,0.10,+1.2,+1.2,73
144,394,Cristhian Mosquera,2.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,394,2.4,6,3,5,1,0,4,6,66.7,2,37,3,8.1,21,10,6,2,0,0,2,5,11,2,0,394,2.4,67,76,88.2,1444,366,19,20,95.0,37,41,90.2,10,14,71.4,0,0.0,0.0,0,8,0,0,6,394,2.4,91,11,36,57,3,1,88,0,1,0.0,1,0,51,300,104,3,0,0,1,0,58,55,94.8,0,394,2.4,0,1,0,0.0,0.42,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,66
145,396,Iker Muniain,30.9,172,5.56,87,56,12,3,13,1,21,0.68,9,5,3,1,2,1,396,30.9,35,21,11,19,5,17,39,43.6,22,341,85,24.9,71,169,101,27,1,0,26,23,58,7,0,396,30.9,1246,1590,78.4,21703,8092,619,689,89.8,435,524,83.0,160,304,52.6,10,9.5,+0.5,108,112,72,12,191,396,30.9,1914,14,156,958,949,86,1649,60,106,56.6,67,13,1355,7078,3773,220,83,20,47,52,1555,1365,87.8,136,396,30.9,4,38,16,42.1,1.23,0.52,0.08,0.19,18.7,6,1,3,6.7,4.3,0.11,-2.7,-1.3,84
146,397,Aihen Muñoz,14.9,17,1.14,10,4,1,1,1,0,1,0.07,0,0,0,1,0,0,397,14.9,37,18,18,16,3,18,31,58.1,13,209,75,35.9,82,103,24,20,1,0,19,26,63,38,1,397,14.9,581,758,76.6,10251,4414,256,290,88.3,272,321,84.7,45,112,40.2,0,0.5,-0.5,6,46,10,4,40,397,14.9,929,37,295,452,241,10,770,13,27,48.1,14,1,525,2411,1461,65,29,4,18,16,531,496,93.4,24,397,14.9,0,7,0,0.0,0.47,0.00,0.00,,25.8,0,0,0,0.2,0.1,0.02,-0.2,-0.1,75
147,399,Vedat Muriqi,16.0,36,2.25,26,0,4,4,0,2,6,0.38,4,0,1,1,0,0,399,16.0,4,3,2,1,1,1,5,20.0,4,173,46,26.6,12,80,81,22,1,0,21,12,16,26,0,399,16.0,264,466,56.7,3687,782,158,237,66.7,77,155,49.7,12,33,36.4,3,1.6,+1.4,13,18,13,2,33,399,16.0,681,28,74,330,307,89,664,8,15,53.3,8,1,299,1459,706,43,14,8,44,16,795,503,63.3,110,399,16.0,5,49,15,30.6,3.07,0.94,0.06,0.20,14.9,0,2,2,5.2,3.7,0.08,-0.2,-0.7,75
148,400,Yunus Musah,14.0,24,1.72,18,1,3,0,1,1,2,0.14,2,0,0,0,0,0,400,14.0,25,9,6,13,6,8,22,36.4,14,293,70,23.9,75,142,76,19,1,0,18,14,39,11,0,400,14.0,289,394,73.4,5211,1283,126,158,79.7,111,150,74.0,37,52,71.2,0,1.1,-1.1,10,25,8,5,30,400,14.0,564,13,80,274,280,43,538,28,49,57.1,30,4,412,2801,1841,73,36,16,32,27,474,385,81.2,61,400,14.0,1,7,2,28.6,0.50,0.14,0.14,0.50,15.2,0,0,0,0.4,0.4,0.05,+0.6,+0.6,73
149,406,Loum Ndiaye,25.7,15,0.58,12,0,0,3,0,0,0,0.00,0,0,0,0,0,0,406,25.7,54,32,27,26,1,22,59,37.3,37,558,120,21.5,190,312,56,42,11,0,31,42,96,84,1,406,25.7,613,825,74.3,12480,3045,215,270,79.6,301,370,81.4,92,159,57.9,0,0.1,-0.1,4,64,4,1,58,406,25.7,1178,99,331,756,137,32,1170,27,39,69.2,27,3,650,2931,1311,56,9,1,33,24,674,593,88.0,20,406,25.7,2,34,8,23.5,1.32,0.31,0.06,0.25,22.0,0,0,0,2.3,2.3,0.07,-0.3,-0.3,73
150,411,Fernando Niño,9.8,22,2.24,15,0,2,0,4,1,0,0.00,0,0,0,0,0,0,411,9.8,11,5,6,1,4,3,10,30.0,7,190,48,25.3,32,76,82,16,4,0,12,4,15,12,0,411,9.8,146,209,69.9,2005,293,93,123,75.6,34,55,61.8,10,14,71.4,0,0.3,-0.3,9,9,2,0,6,411,9.8,340,17,42,168,145,46,324,8,16,50.0,9,0,163,876,510,25,8,6,24,19,424,235,55.4,62,411,9.8,2,23,13,56.5,2.34,1.32,0.09,0.15,12.2,0,0,0,4.1,4.1,0.18,-2.1,-2.1,71
151,412,Peru Nolaskoain,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,412,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,412,0.0,2,2,100.0,24,5,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,412,0.0,2,0,0,2,0,0,2,0,0,,0,0,2,1,0,0,0,0,0,0,2,2,100.0,0,412,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,68
152,417,Jan Oblak,38.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,417,38.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,3,417,38.0,638,1095,58.3,21547,13992,91,92,98.9,247,251,98.4,296,748,39.6,0,0.0,0.0,0,13,1,0,0,417,38.0,1155,1034,1152,4,1,1,767,2,2,100.0,2,0,515,2609,1411,0,0,0,1,0,450,449,99.8,0,417,38.0,0,1,0,0.0,0.03,0.00,0.00,,14.0,0,0,0,0.0,0.0,0.02,0.0,0.0,89
153,418,Lucas Ocampos,23.6,46,1.95,28,2,8,2,3,3,7,0.30,4,0,3,0,0,0,418,23.6,54,27,25,21,8,25,54,46.3,29,397,107,27.0,109,174,114,39,3,0,36,28,82,24,0,418,23.6,660,861,76.7,11343,2631,340,386,88.1,248,304,81.6,59,127,46.5,4,1.8,+2.2,14,24,15,5,58,418,23.6,1269,31,198,549,612,127,1202,41,90,45.6,46,3,911,4618,2585,141,39,28,81,58,1196,915,76.5,163,418,23.6,6,51,16,31.4,2.16,0.68,0.12,0.38,16.5,0,0,0,5.7,5.7,0.11,+0.3,+0.3,81
154,419,Lucas Olaza,3.3,9,2.75,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0,419,3.3,5,3,3,1,1,1,1,100.0,0,35,12,34.3,17,10,8,7,1,0,6,4,9,6,0,419,3.3,162,210,77.1,2718,1106,74,88,84.1,75,87,86.2,13,28,46.4,0,0.3,-0.3,6,11,6,3,16,419,3.3,245,8,58,128,77,2,204,3,3,100.0,3,1,156,570,249,11,7,0,3,4,144,140,97.2,8,419,3.3,1,4,1,25.0,1.22,0.31,0.25,1.00,17.6,0,0,0,0.7,0.7,0.21,+0.3,+0.3,75
155,424,Pedro Ortiz,0.1,2,25.71,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,424,0.1,0,0,0,0,0,0,0,,0,3,0,0.0,1,0,2,0,0,0,0,0,0,1,0,424,0.1,14,14,100.0,324,68,5,5,100.0,7,7,100.0,2,2,100.0,0,0.4,-0.4,1,2,1,0,3,424,0.1,16,1,2,9,5,1,16,0,0,,0,0,12,34,25,1,0,0,0,0,14,14,100.0,0,424,0.1,0,1,1,100.0,12.86,12.86,0.00,0.00,8.0,0,0,0,0.4,0.4,0.37,-0.4,-0.4,60
156,425,Milutin Osmajić,2.9,1,0.35,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,425,2.9,3,2,0,3,0,0,0,,0,47,10,21.3,5,27,15,0,0,0,0,2,5,4,0,425,2.9,27,50,54.0,341,58,19,30,63.3,6,12,50.0,0,2,0.0,0,0.0,0.0,0,1,0,0,1,425,2.9,89,6,11,40,41,10,84,1,6,16.7,3,0,44,146,58,3,1,1,10,6,151,60,39.7,6,425,2.9,0,4,0,0.0,1.40,0.00,0.00,,11.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,69
157,427,Mikel Oyarzabal,18.6,63,3.39,33,17,4,7,2,0,6,0.32,2,2,0,2,0,0,427,18.6,23,14,10,10,3,3,17,17.6,14,269,75,27.9,61,103,105,24,2,0,22,16,39,15,0,427,18.6,441,652,67.6,7679,2079,215,260,82.7,164,214,76.6,49,126,38.9,3,3.4,-0.4,39,14,23,6,38,427,18.6,872,18,118,336,489,85,764,21,41,51.2,22,4,571,3136,1760,92,36,15,37,32,736,571,77.6,124,427,18.6,9,38,12,31.6,2.05,0.65,0.13,0.42,18.0,5,4,5,9.1,5.3,0.15,-0.1,-0.3,84
158,430,Gavi Paez,25.7,52,2.02,43,0,5,1,2,1,13,0.51,10,0,2,0,1,0,430,25.7,44,32,12,21,11,14,36,38.9,22,573,149,26.0,123,273,177,47,0,0,47,34,78,17,0,430,25.7,1115,1270,87.8,17381,3422,643,683,94.1,358,407,88.0,89,123,72.4,5,3.1,+1.9,18,116,28,4,75,430,25.7,1634,18,159,924,683,98,1617,37,65,56.9,38,0,1323,6657,3224,182,58,15,52,56,1470,1251,85.1,125,430,25.7,2,31,8,25.8,1.20,0.31,0.06,0.25,14.5,0,0,0,4.0,4.0,0.13,-2.0,-2.0,79
159,431,Helibelton Palacios,21.5,12,0.56,11,0,1,0,0,0,0,0.00,0,0,0,0,0,0,431,21.5,65,34,54,10,1,26,45,57.8,19,300,89,29.7,199,81,20,41,9,1,32,38,103,59,0,431,21.5,721,939,76.8,12642,5568,324,366,88.5,323,394,82.0,62,127,48.8,0,0.2,-0.2,7,48,7,4,59,431,21.5,1169,90,447,573,207,8,980,21,27,77.8,22,0,643,3181,1880,70,20,3,8,15,678,615,90.7,19,431,21.5,0,1,0,0.0,0.05,0.00,0.00,,11.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,73
160,433,Daniel Parejo,30.0,112,3.73,62,45,2,0,2,1,15,0.50,9,6,0,0,0,0,433,30.0,46,33,20,17,9,15,52,28.8,37,484,147,30.4,129,258,97,49,7,0,42,34,80,20,2,433,30.0,1808,2151,84.1,37979,11995,633,690,91.7,814,895,90.9,331,498,66.5,10,6.6,+3.4,69,222,43,9,216,433,30.0,2368,69,447,1419,593,20,2127,20,30,66.7,21,4,1550,6106,2828,116,28,1,14,22,1770,1676,94.7,42,433,30.0,2,16,5,31.3,0.53,0.17,0.06,0.20,23.4,3,1,1,1.7,1.0,0.06,+0.3,0.0,86
161,435,Javier Pastore,5.8,20,3.43,19,0,1,0,0,0,0,0.00,0,0,0,0,0,0,435,5.8,5,3,1,2,2,3,7,42.9,4,102,22,21.6,34,37,31,5,1,0,4,5,10,1,0,435,5.8,224,285,78.6,3994,1199,106,126,84.1,85,99,85.9,27,45,60.0,0,0.9,-0.9,11,22,13,2,28,435,5.8,342,5,55,191,128,20,333,7,17,41.2,7,2,242,1309,646,39,13,3,6,10,318,272,85.5,39,435,5.8,0,8,2,25.0,1.37,0.34,0.00,0.00,17.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,76
162,436,Gabriel Paulista,17.7,3,0.17,3,0,0,0,0,0,1,0.06,1,0,0,0,0,0,436,17.7,25,12,19,6,0,10,14,71.4,4,100,34,34.0,63,33,4,21,12,0,9,67,92,116,1,436,17.7,484,601,80.5,12081,3930,112,128,87.5,226,261,86.6,138,200,69.0,1,0.1,+0.9,3,28,2,0,30,436,17.7,812,173,486,351,15,8,753,2,5,40.0,3,0,396,2408,1381,29,0,0,3,3,331,325,98.2,2,436,17.7,2,6,3,50.0,0.34,0.17,0.33,0.67,15.3,0,0,0,0.9,0.9,0.14,+1.1,+1.1,82
163,437,Alfonso Pedraza,18.9,40,2.12,33,0,4,2,1,0,8,0.42,7,0,1,0,0,0,437,18.9,34,18,20,10,4,9,34,26.5,25,265,77,29.1,92,110,63,22,3,0,19,55,89,37,0,437,18.9,733,1005,72.9,12097,4258,382,431,88.6,276,363,76.0,56,144,38.9,4,3.2,+0.8,22,45,24,9,62,437,18.9,1256,63,330,510,504,82,1078,30,56,53.6,31,5,806,4872,2981,138,46,28,37,24,855,754,88.2,91,437,18.9,4,23,9,39.1,1.22,0.48,0.17,0.44,16.0,0,0,0,1.6,1.6,0.07,+2.4,+2.4,78
164,438,Pedri,9.8,39,3.97,27,6,1,2,3,0,6,0.61,4,0,0,1,1,0,438,9.8,18,12,5,8,5,5,21,23.8,16,216,70,32.4,59,98,59,20,1,0,19,11,29,4,1,438,9.8,521,613,85.0,10053,2259,212,240,88.3,212,238,89.1,81,101,80.2,1,1.1,-0.1,16,54,18,0,55,438,9.8,727,12,93,384,301,24,703,12,20,60.0,14,1,569,2807,1262,63,16,5,8,22,634,558,88.0,56,438,9.8,3,12,5,41.7,1.22,0.51,0.25,0.60,17.8,0,0,0,1.1,1.1,0.09,+1.9,+1.9,85
165,439,Pedrosa,30.2,43,1.42,29,1,4,2,5,2,2,0.07,2,0,0,0,0,0,439,30.2,59,35,35,19,5,20,42,47.6,22,350,94,26.9,178,108,64,52,11,0,41,54,113,87,0,439,30.2,967,1280,75.5,16785,6322,445,502,88.6,418,522,80.1,81,185,43.8,1,1.8,-0.8,22,51,17,10,58,439,30.2,1685,140,583,737,509,57,1448,43,79,54.4,48,6,1024,6139,3738,149,58,17,54,40,1049,940,89.6,70,439,30.2,1,25,7,28.0,0.83,0.23,0.04,0.14,23.2,0,0,0,1.2,1.2,0.05,-0.2,-0.2,76
166,450,Alex Petxa,4.6,9,1.97,7,0,1,0,1,0,0,0.00,0,0,0,0,0,0,450,4.6,12,10,4,7,1,4,8,50.0,4,77,30,39.0,32,37,8,9,2,0,7,10,22,7,0,450,4.6,203,271,74.9,3741,1396,86,99,86.9,86,105,81.9,26,58,44.8,0,0.2,-0.2,1,20,4,1,19,450,4.6,330,11,89,178,83,2,280,3,12,25.0,3,0,187,807,391,22,10,0,4,3,199,189,95.0,3,450,4.6,0,2,1,50.0,0.44,0.22,0.00,0.00,17.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,66
167,453,Cristiano Piccini,3.6,6,1.68,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,453,3.6,16,11,11,4,1,7,13,53.8,6,72,23,31.9,36,23,13,4,2,0,2,9,25,9,0,453,3.6,96,140,68.6,2084,1166,36,44,81.8,32,43,74.4,27,49,55.1,0,0.2,-0.2,2,9,4,3,12,453,3.6,183,13,69,83,43,3,150,7,8,87.5,7,0,94,545,334,13,7,1,1,3,81,73,90.1,3,453,3.6,1,3,1,33.3,0.84,0.28,0.33,1.00,17.7,0,0,0,0.1,0.1,0.04,+0.9,+0.9,74
168,456,Yeremi Pino,18.6,46,2.47,33,0,7,1,5,0,10,0.54,5,0,4,1,0,0,456,18.6,31,13,12,10,9,10,29,34.5,19,279,74,26.5,67,104,108,44,5,0,39,19,50,9,1,456,18.6,432,542,79.7,6406,1487,249,299,83.3,146,172,84.9,19,29,65.5,4,3.2,+0.8,22,9,30,8,47,456,18.6,806,18,110,300,455,106,799,26,59,44.1,28,1,587,3044,1665,97,19,21,48,29,864,584,67.6,125,456,18.6,6,26,15,57.7,1.39,0.80,0.23,0.40,11.4,0,0,0,6.2,6.2,0.24,-0.2,-0.2,79
169,458,Ezequiel Ponce,7.4,17,2.29,12,0,2,2,0,1,1,0.13,0,0,1,0,0,0,458,7.4,8,7,3,4,1,2,3,66.7,1,128,37,28.9,16,57,55,6,1,0,5,4,12,6,0,458,7.4,122,166,73.5,1714,238,82,98,83.7,28,41,68.3,8,11,72.7,0,0.3,-0.3,6,5,4,1,8,458,7.4,264,6,22,147,111,32,256,11,22,50.0,11,1,176,697,254,13,4,2,23,13,282,193,68.4,58,458,7.4,1,15,5,33.3,2.02,0.67,0.07,0.20,12.8,0,0,0,2.0,2.0,0.14,-1.0,-1.0,74
170,460,Portu,17.7,34,1.92,27,3,0,2,1,1,4,0.23,3,0,0,0,1,0,460,17.7,20,11,7,6,7,7,25,28.0,18,340,82,24.1,81,122,137,31,4,0,27,11,31,8,0,460,17.7,359,486,73.9,5031,1534,222,269,82.5,114,154,74.0,11,31,35.5,2,2.0,0.0,20,17,21,7,41,460,17.7,673,11,90,282,355,96,655,9,16,56.3,10,0,474,2352,1532,97,32,19,35,27,699,483,69.1,110,460,17.7,1,24,9,37.5,1.36,0.51,0.00,0.00,14.4,0,1,1,3.1,2.3,0.10,-2.1,-2.3,78
171,466,Javi Puado,24.9,39,1.56,32,0,2,3,2,0,3,0.12,2,0,1,0,0,0,466,24.9,27,19,18,9,0,12,29,41.4,17,356,105,29.5,105,138,113,24,2,1,22,25,52,15,0,466,24.9,548,654,83.8,7759,1394,339,371,91.4,165,196,84.2,23,36,63.9,1,1.2,-0.2,21,25,19,2,41,466,24.9,906,34,169,448,381,73,891,23,52,44.2,25,0,666,4445,2262,112,44,15,44,34,869,646,74.3,104,466,24.9,4,40,12,30.0,1.60,0.48,0.10,0.33,14.6,0,0,0,4.9,4.9,0.12,-0.9,-0.9,78
